-2.817619405686855316e-02
-2.812912128865718842e-02
-2.798693440854549408e-02
-2.768593467772006989e-02
-2.711221389472484589e-02
-2.610212564468383789e-02
-2.446142025291919708e-02
-2.200362272560596466e-02
-1.859415695071220398e-02
-1.418539881706237793e-02
-8.837016299366950989e-03
-2.719245851039886475e-03
3.903064876794815063e-03
1.070052385330200195e-02
1.731601729989051819e-02
2.340386994183063507e-02
2.866516821086406708e-02
3.287407755851745605e-02
3.589292615652084351e-02
3.767468035221099854e-02
3.825458139181137085e-02
3.773517161607742310e-02
3.626871481537818909e-02
3.404056280851364136e-02
3.125512599945068359e-02
2.812320739030838013e-02
2.484882995486259460e-02
2.161504887044429779e-02
1.856973581016063690e-02
1.581348665058612823e-02
1.339351199567317963e-02
1.130557619035243988e-02
9.502882137894630432e-03
7.908700034022331238e-03
6.430379115045070648e-03
4.973757080733776093e-03
3.455881029367446899e-03
1.814820803701877594e-03
1.562945544719696045e-05
-1.948736608028411865e-03
-4.060327075421810150e-03
-6.282101385295391083e-03
-8.565909229218959808e-03
-1.085959933698177338e-02
-1.311122719198465347e-02
-1.527128554880619049e-02
-1.729691401124000549e-02
-1.915826275944709778e-02
-2.084127999842166901e-02
-2.234458737075328827e-02
-2.367236837744712830e-02
-2.482707425951957703e-02
-2.580782026052474976e-02
-2.661433815956115723e-02
-2.724980562925338745e-02
-2.772067673504352570e-02
-2.803627774119377136e-02
-2.820873260498046875e-02
-2.825280465185642242e-02
-2.818456478416919708e-02
-2.801777608692646027e-02
-2.776246517896652222e-02
-2.742867544293403625e-02
-2.702850103378295898e-02
-2.657135203480720520e-02
-2.605620957911014557e-02
-2.546096034348011017e-02
-2.472473867237567902e-02
-2.373062260448932648e-02
-2.230457961559295654e-02
-2.023791894316673279e-02
-1.732788421213626862e-02
-1.342313736677169800e-02
-8.461793884634971619e-03
-2.495618537068367004e-03
4.303597845137119293e-03
1.165784522891044617e-02
1.921433769166469574e-02
2.658851444721221924e-02
3.341068327426910400e-02
3.936595842242240906e-02
4.422036930918693542e-02
4.783305525779724121e-02
5.015585571527481079e-02
5.122227594256401062e-02
5.113104358315467834e-02
5.002957209944725037e-02
4.809732735157012939e-02
4.552809149026870728e-02
